,Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,number of countries
26590,East Asia & Pacific,EAS,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.986440002918243,0.9902499914169308,0.9868000149726871,0.986479997634888,0.989130020141602,0.986930012702942,0.984740018844604,0.98131000995636,0.982270002365112,0.981029987335205,0.989149987697601,0.991460025310516,0.988860011100769,0.991590023040771,0.9918400049209591,,,,239
26594,Europe & Central Asia,ECS,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.9822499752044681,0.983699977397919,0.9836599826812741,0.985759973526001,0.986620008945465,0.986440002918243,0.988569974899292,0.989440023899078,0.9897999763488771,0.992030024528503,0.9934099912643429,0.9952300190925601,0.995440006256104,0.9973099827766422,0.997820019721985,,,,239
26607,Latin America & Caribbean,LCN,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.97189998626709,0.9711400270462041,0.9699000120162959,0.973119974136353,0.973510026931763,0.97027999162674,0.9729099869728092,0.974560022354126,0.9699199795722958,0.975449979305267,0.969269990921021,0.9692199826240541,0.9806799888610841,0.97614997625351,0.977530002593994,,,,239
26613,Middle East & North Africa,MEA,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.895089983940125,0.904500007629395,0.9108300209045409,0.9162999987602231,0.920989990234375,0.9233599901199341,0.925989985466003,0.931529998779297,0.9359700083732609,0.938440024852753,0.941340029239655,0.93707001209259,0.947409987449646,0.955060005187988,0.959739983081818,,,,239
26624,South Asia,SAS,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.8336799740791321,0.8434900045394901,0.8576099872589108,0.938289999961853,0.934549987316132,0.9474800229072571,0.955380022525787,0.9624999761581421,0.983650028705597,0.9951500296592709,0.9951199889183041,1.00468003749847,1.0093699693679798,1.0660400390625,1.0617500543594398,,,,239
26626,Sub-Saharan Africa,SSF,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.8544999957084659,0.8617799878120419,0.8614100217819209,0.870350003242493,0.878520011901855,0.8888400197029109,0.902570009231567,0.9128400087356571,0.9200199842453,0.9273599982261659,0.931659996509552,0.9229999780654911,0.9254299998283391,0.928110003471375,0.929009974002838,,,,239
26829,East Asia & Pacific,EAS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.971149981021881,0.9748700261116031,0.9743599891662601,0.976010024547577,0.9823499917984009,0.9861800074577328,0.9897800087928771,0.9901000261306759,0.992720007896423,0.995100021362305,0.991540014743805,0.9939000010490421,0.995209991931915,0.9957600235939029,0.9987999796867371,,,,234
26833,Europe & Central Asia,ECS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.9832500219345089,0.981339991092682,0.9793300032615658,0.9794800281524659,0.98063999414444,0.980669975280762,0.9824000000953671,0.982999980449677,0.9843500256538391,0.9857699871063229,0.9846400022506709,0.9843000173568729,0.9860600233078,0.992550015449524,0.9926999807357791,,,,234
26846,Latin America & Caribbean,LCN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.01356995105743,1.01071000099182,1.0111500024795501,1.02082002162933,1.02030003070831,1.01968002319336,1.02067005634308,1.02751004695892,1.026859998703,1.0276700258255,1.02117002010345,1.02033996582031,1.02239000797272,1.02040994167328,1.02078998088837,,,,234
26852,Middle East & North Africa,MEA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.89876002073288,0.906650006771088,0.912850022315979,0.919560015201569,0.925580024719238,0.930980026721954,0.9352499842643741,0.9439600110054019,0.942499995231628,0.942260026931763,0.9434800148010251,0.9417999982833859,0.9468700289726261,0.95032000541687,0.9519299864768979,,,,234
26863,South Asia,SAS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.794939994812012,0.8044400215148929,0.8226600289344791,0.8917700052261349,0.886330008506775,0.90090000629425,0.908949971199036,0.920639991760254,0.941479980945587,0.9606099724769591,0.963100016117096,0.973749995231628,0.9782199859619141,1.0276800394058199,1.0283999443054201,,,,234
26865,Sub-Saharan Africa,SSF,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.8413900136947629,0.8459900021553041,0.841629981994629,0.8501899838447571,0.855359971523285,0.8648499846458441,0.8745499849319459,0.8798400163650509,0.889190018177032,0.897310018539429,0.903550028800964,0.9006400108337399,0.90582001209259,0.9109699726104741,0.9117500185966491,,,,234
27063,East Asia & Pacific,EAS,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,105.18325805664101,105.84442138671899,107.268081665039,108.97509002685499,105.999313354492,102.404228210449,103.18115997314501,105.970962524414,107.84143829345699,108.558921813965,108.766288757324,108.365737915039,108.16541290283199,107.407241821289,104.96678924560499,,,,239
27067,Europe & Central Asia,ECS,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,101.93913269043001,102.85603332519501,103.54428100585899,102.688751220703,102.149917602539,101.351547241211,101.177352905273,101.515411376953,101.95538330078101,101.82437133789101,102.09822845459,102.25450897216801,102.063720703125,103.51036834716801,103.158348083496,,,,239
27080,Latin America & Caribbean,LCN,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,117.49664306640601,117.716163635254,117.365272521973,115.921096801758,114.57868957519501,113.963516235352,113.395233154297,113.233169555664,113.220199584961,113.41072082519501,110.60826873779301,112.922149658203,112.654647827148,107.59654998779301,107.096328735352,,,,239
27086,Middle East & North Africa,MEA,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,90.8211288452148,92.50906372070308,94.22364044189449,95.7850570678711,96.8082809448242,97.3614730834961,98.6882095336914,100.04411315918001,100.81143188476601,101.80261993408199,102.627227783203,102.154136657715,104.195121765137,104.92105102539101,103.04695129394501,,,,239
27097,South Asia,SAS,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,82.8139724731445,83.21148681640629,85.61058044433591,96.3867874145508,98.34512329101558,100.810966491699,102.61515808105499,104.869041442871,106.465278625488,106.792526245117,107.220039367676,107.58901977539101,108.906593322754,112.35587310791,112.507377624512,,,,239
27099,Sub-Saharan Africa,SSF,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,75.1723175048828,77.50360107421879,79.5679626464844,82.4312973022461,84.7668380737305,87.45675659179692,89.8051223754883,91.06627655029301,92.5091323852539,93.1172866821289,93.15416717529301,93.17141723632808,93.90283966064449,94.15843963623051,94.7694320678711,,,,239
27302,East Asia & Pacific,EAS,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,94.2756500244141,94.5709686279297,96.67369842529301,96.3163070678711,,94.18472290039058,93.93475341796879,94.8932723999023,94.9408721923828,95.24887084960942,95.62554931640629,96.09008026123051,95.8121719360352,95.5773773193359,95.53341674804692,,,,223
27306,Europe & Central Asia,ECS,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,94.9111099243164,95.86453247070308,96.47559356689449,96.25135040283199,96.2223892211914,95.0688323974609,95.1306686401367,95.12342071533199,95.48193359375,95.3647232055664,95.8851318359375,96.0591278076172,95.9084930419922,96.0673980712891,95.8608627319336,,,,223
27319,Latin America & Caribbean,LCN,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,93.9392623901367,94.37844848632808,94.1434707641602,93.2007827758789,93.3731307983398,93.88378143310551,93.354736328125,93.0209808349609,93.86656951904301,94.1454315185547,94.2063217163086,94.0988006591797,93.9220809936523,92.1486129760742,91.7616119384766,,,,223
27325,Middle East & North Africa,MEA,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,80.1211471557617,82.5878067016602,84.74574279785159,85.79469299316409,87.20452880859379,87.4903717041016,88.00299072265629,89.58908081054692,90.0909423828125,90.5594863891602,92.1721725463867,92.5356674194336,93.4685821533203,92.4218521118164,92.13439178466801,,,,223
27336,South Asia,SAS,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,68.7630081176758,69.2529830932617,70.7337875366211,78.38926696777341,80.9808578491211,82.9258575439453,84.5989608764648,86.4813690185547,87.01419067382808,87.9371337890625,87.9719772338867,87.7630081176758,88.17691040039058,88.4966201782227,88.5506973266602,,,,223
27338,Sub-Saharan Africa,SSF,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,55.9881401062012,57.828460693359396,59.306888580322294,61.835109710693395,63.8375587463379,66.1381988525391,68.1229782104492,70.11196136474611,71.486572265625,71.9498977661133,72.041259765625,73.32066345214841,74.3890914916992,75.3155975341797,75.8284378051758,,,,223
27525,East Asia & Pacific,EAS,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,106.629348754883,106.88639831543001,108.70320892334,110.469009399414,107.164512634277,103.760223388672,104.78054046630899,107.98918151855499,109.787437438965,110.65838623046899,109.95935821533199,109.299278259277,109.38372802734399,108.31812286376999,105.830223083496,,,,239
27529,Europe & Central Asia,ECS,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,103.78151702880899,104.560592651367,105.264472961426,104.17247772216801,103.534698486328,102.74485015869101,102.34757995605499,102.59909820556601,103.00628662109399,102.642677307129,102.775718688965,102.744522094727,102.530960083008,103.789810180664,103.383773803711,,,,239
27542,Latin America & Caribbean,LCN,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,120.893356323242,121.213829040527,121.007949829102,119.12371826171899,117.696342468262,117.45379638671899,116.553100585938,116.18885040283199,116.73168182373001,116.26554870605499,114.115447998047,116.50830078125,114.874229431152,110.225517272949,109.55851745605499,,,,239
27548,Middle East & North Africa,MEA,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,101.465927124023,102.27597045898399,103.44837188720699,104.535018920898,105.112762451172,105.44271850585899,106.576118469238,107.397132873535,107.707717895508,108.48072052001999,109.022117614746,109.01403045654301,109.97918701171899,109.858032226563,107.369926452637,,,,239
27559,South Asia,SAS,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,99.33580780029301,98.65097045898442,99.8244781494141,102.725761413574,105.23204803466801,106.39907836914101,107.407501220703,108.95538330078101,108.234588623047,107.31275177001999,107.74533843994101,107.088333129883,107.89600372314501,105.395401000977,105.963813781738,,,,239
27561,Sub-Saharan Africa,SSF,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,87.9718780517578,89.9340591430664,92.36984252929692,94.71105194091801,96.4884719848633,98.39431762695308,99.4996719360352,99.76122283935551,100.551200866699,100.411102294922,99.9870223999023,100.94416809081999,101.46898651123001,101.451782226563,102.01110076904301,,,,239
27764,East Asia & Pacific,EAS,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,94.7475814819336,95.0072479248047,97.03363037109379,96.8861083984375,,94.79116821289058,94.43222045898442,95.2820510864258,95.3655471801758,95.6807022094727,95.5347671508789,95.4588165283203,95.61280059814449,95.3519821166992,95.60546875,,,,223
27768,Europe & Central Asia,ECS,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,96.11837768554692,96.99697875976558,97.55465698242192,97.2489776611328,97.10961151123051,95.8999481201172,95.8445281982422,95.75086212158199,96.0579681396484,95.8086318969727,96.20630645751949,96.3158187866211,96.13440704345699,96.2749862670898,96.00084686279301,,,,223
27781,Latin America & Caribbean,LCN,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,94.3592376708984,94.7415084838867,94.9823837280273,94.550537109375,94.3395004272461,93.3262481689453,92.7366714477539,92.40411376953129,94.12393188476558,93.86740112304692,94.1289825439453,94.22521209716801,93.20889282226558,92.2515106201172,91.72802734375,,,,223
27787,Middle East & North Africa,MEA,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,87.0295562744141,89.3618621826172,91.16998291015629,91.5923690795898,92.62915802001949,92.6767120361328,92.88922119140629,93.5487899780273,93.88079833984379,94.4372024536133,95.81189727783199,96.2581329345703,97.0483932495117,95.9637680053711,95.2799301147461,,,,223
27798,South Asia,SAS,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,82.413932800293,82.1118087768555,82.0369567871094,82.8831100463867,85.1611022949219,86.78756713867192,87.84081268310551,89.53668212890629,88.3953704833984,87.7558364868164,88.50173950195308,87.76880645751949,89.0544204711914,89.3570785522461,89.7161407470703,,,,223
27800,Sub-Saharan Africa,SSF,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,63.1357192993164,64.6235733032227,66.05609130859379,68.2667694091797,69.6425704956055,71.7230911254883,73.1504287719727,76.335319519043,76.9944763183594,77.0869827270508,76.8330078125,78.0934829711914,78.749153137207,79.6142196655273,80.0231704711914,,,,223
27987,East Asia & Pacific,EAS,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.952419996261597,0.957310020923615,0.962050020694733,0.966929972171783,0.978489995002747,0.9892200231552121,0.998950004577637,1.00303995609283,1.0072599649429301,1.01354002952576,0.996159970760345,0.9985499978065491,1.00441002845764,1.00212001800537,1.0084300041198702,,,,235
27991,Europe & Central Asia,ECS,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.9840599894523621,0.980030000209808,0.976849973201752,0.975849986076355,0.9770600199699399,0.9772300124168399,0.978659987449646,0.9790700078010559,0.9809899926185609,0.981899976730347,0.9791399836540219,0.9773100018501278,0.9799200296401981,0.9895899891853329,0.9894700050354001,,,,235
28004,Latin America & Caribbean,LCN,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.06885004043579,1.06347000598907,1.06465995311737,1.0827200412750202,1.0797699689865101,1.08149003982544,1.08104002475739,1.0932099819183299,1.09530997276306,1.09027004241943,1.08166003227234,1.07886004447937,1.07073998451233,1.06778001785278,1.06679999828339,,,,235
28010,Middle East & North Africa,MEA,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.904359996318817,0.910120010375977,0.915910005569458,0.9237300157547,0.931079983711243,0.9402599930763241,0.94650000333786,0.959129989147186,0.950600028038025,0.9470999836921691,0.94624000787735,0.9471799731254581,0.9456099867820741,0.943170011043549,0.940320014953613,,,,235
28021,South Asia,SAS,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.7379400134086609,0.749180018901825,0.774980008602142,0.8267099857330319,0.819239974021912,0.837300002574921,0.8461199998855591,0.8647900223731991,0.8868200182914731,0.9159299731254581,0.9235100150108341,0.937120020389557,0.9420800209045409,0.98294997215271,0.9889900088310241,,,,235
28023,Sub-Saharan Africa,SSF,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.80349999666214,0.7987599968910221,0.7806800007820129,0.7879099845886229,0.785099983215332,0.792789995670319,0.7919800281524659,0.7835000157356259,0.802969992160797,0.8155900239944459,0.828939974308014,0.8398699760437008,0.850740015506744,0.861590027809143,0.8620200157165531,,,,235
28222,East Asia & Pacific,EAS,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,61.3929290771484,61.423431396484396,61.887939453125,63.491390228271506,65.367790222168,66.8470077514648,69.1194305419922,73.0195083618164,75.7922668457031,79.1920471191406,81.3392105102539,84.26429748535159,86.53778076171879,88.9654388427734,88.3206329345703,,,,235
28226,Europe & Central Asia,ECS,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,93.7905426025391,95.2841110229492,96.2872161865234,96.95986938476558,94.53671264648442,94.1209564208984,94.5374526977539,95.1254501342773,95.56008911132808,95.1514129638672,96.8027801513672,97.37158966064449,97.9003067016602,104.787559509277,105.38900756835899,,,,235
28239,Latin America & Caribbean,LCN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,88.19210815429692,88.7599105834961,90.09796142578129,88.69078826904301,89.8575210571289,90.32424926757808,90.26830291748051,90.4602279663086,91.8557586669922,92.4394378662109,93.4228134155273,92.7329788208008,92.7773590087891,96.6475982666016,97.20361328125,,,,235
28245,Middle East & North Africa,MEA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,64.97141265869139,66.1362686157227,67.1527786254883,68.4446487426758,69.8973922729492,70.2715377807617,70.95977783203129,70.4899063110352,71.3758926391602,72.62628173828129,73.5637664794922,77.0238265991211,78.0417861938477,76.0951614379883,76.9068603515625,,,,235
28256,South Asia,SAS,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,36.378391265869105,36.930908203125,38.995109558105504,42.0862884521484,43.03691101074221,45.3516616821289,46.9742584228516,49.5148811340332,52.4674301147461,53.3365592956543,56.482761383056605,59.4157485961914,62.091461181640604,63.992130279540994,64.41806793212889,,,,235
28258,Sub-Saharan Africa,SSF,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,23.4497394561768,24.494220733642603,25.158390045166,26.2730598449707,27.557420730590803,28.554519653320302,29.467239379882802,30.190740585327102,32.430080413818395,34.364490509033196,36.413990020752,37.4482917785645,38.38916015625,39.020538330078104,39.539741516113295,,,,235
28457,East Asia & Pacific,EAS,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,63.6807136535645,65.1456146240234,65.5820846557617,67.3123245239258,69.1024169921875,70.4160690307617,70.2592391967773,71.2239532470703,70.26068115234379,70.6450576782227,71.9941177368164,73.9497756958008,74.8278884887695,76.2775497436523,78.8808822631836,,,,208
28461,Europe & Central Asia,ECS,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,83.9196472167969,85.2010726928711,85.5064468383789,86.1259078979492,85.7682571411133,85.637825012207,85.9625015258789,86.18923950195308,86.65481567382808,,87.6310577392578,87.95883178710942,88.254638671875,89.62423706054692,,,,,208
28474,Latin America & Caribbean,LCN,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,67.65878295898439,68.675910949707,69.8141326904297,68.4176025390625,69.7239456176758,70.9749526977539,71.7355041503906,72.20428466796879,74.5175704956055,75.1776657104492,75.3334045410156,75.4113693237305,75.4168472290039,77.38999938964841,78.00299072265629,,,,208
28480,Middle East & North Africa,MEA,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,58.042083740234396,59.0353584289551,59.8581352233887,61.1286506652832,62.1520881652832,62.289920806884794,62.829006195068395,62.353054046630895,63.6086578369141,65.28261566162111,66.2577056884766,69.1562881469727,70.2738037109375,67.93014526367189,69.3035430908203,,,,208
28491,South Asia,SAS,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,33.661449432373,34.6771659851074,36.6028251647949,38.7340545654297,39.842620849609396,41.796901702880895,43.303497314453104,45.361122131347706,47.547183990478494,47.8866310119629,50.734767913818395,53.2161064147949,55.717014312744105,57.78437805175779,58.183921813964794,,,,208
28493,Sub-Saharan Africa,SSF,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,18.867496490478498,19.5271148681641,20.277208328247102,21.0869922637939,22.119901657104503,22.929578781127898,23.574119567871104,24.3449401855469,26.055288314819304,27.467159271240202,29.259967803955103,30.017774581909197,30.6883659362793,30.96728515625,31.307062149047898,,,,208
28665,East Asia & Pacific,EAS,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,64.4600067138672,64.1626815795898,64.3290176391602,65.6625823974609,66.8048477172852,67.5757369995117,69.19199371337889,72.7984390258789,75.24620056152341,78.13377380371091,81.65309143066409,84.3867874145508,86.1576919555664,88.7774887084961,87.58206176757808,,,,235
28669,Europe & Central Asia,ECS,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,95.3098373413086,97.22601318359379,98.5695419311523,99.3596878051758,96.7558135986328,96.3141632080078,96.59876251220699,97.15872192382808,97.4114990234375,96.90576934814449,98.8647079467773,99.6325531005859,99.9059371948242,105.889839172363,106.510887145996,,,,235
28682,Latin America & Caribbean,LCN,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,82.511100769043,83.4624404907227,84.6259231567383,81.9151229858398,83.2189178466797,83.5183410644531,83.5011215209961,82.7471008300781,83.86277770996091,84.7855529785156,86.3701324462891,85.9542999267578,86.6476211547852,90.512451171875,91.1170501708984,,,,235
28688,Middle East & North Africa,MEA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,71.8425979614258,72.6673812866211,73.31800842285159,74.09600830078129,75.07106018066409,74.7359619140625,74.970832824707,73.493408203125,75.0853729248047,76.682502746582,77.7432327270508,81.31922912597659,82.5302200317383,80.6801528930664,81.78759765625,,,,235
28699,South Asia,SAS,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,49.2971305847168,49.295318603515604,50.317409515380895,50.9078788757324,52.5330200195313,54.164089202880895,55.517539978027294,57.2566795349121,59.163639068603494,58.2322311401367,61.1609115600586,63.402740478515604,65.9090576171875,65.1024169921875,65.13510131835939,,,,235
28701,Sub-Saharan Africa,SSF,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,29.184440612793,30.665359497070302,32.2263793945313,33.3450889587402,35.1004409790039,36.0179290771484,37.2070083618164,38.533111572265604,40.387420654296896,42.1344604492188,43.928279876709006,44.58805847167971,45.1245613098145,45.2889289855957,45.8687896728516,,,,235
28900,East Asia & Pacific,EAS,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,67.8017501831055,68.4456253051758,67.805534362793,68.50167846679689,69.0770263671875,69.190803527832,68.5250244140625,69.12063598632811,68.0095291137695,68.23104858398439,69.3262786865234,70.9434127807617,71.3977279663086,73.2529602050781,75.6130447387695,,,,208
28904,Europe & Central Asia,ECS,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,84.09226989746091,85.2527694702148,85.7288055419922,86.210205078125,85.78179931640629,85.7196884155273,86.0730743408203,86.3215179443359,86.68627166748051,,87.8883590698242,88.2472610473633,88.2874069213867,89.6451034545898,,,,,208
28917,Latin America & Caribbean,LCN,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,63.3869476318359,64.1227569580078,65.08547973632811,63.759822845459006,64.81417846679689,65.61618041992189,65.94461059570311,66.2057342529297,68.4593658447266,69.61328125,70.1550445556641,70.4357604980469,71.0236282348633,73.2401504516602,73.8013076782227,,,,208
28923,Middle East & North Africa,MEA,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,64.2009735107422,65.12155151367189,65.7745742797852,66.746955871582,67.98715209960939,67.8139724731445,68.06134033203129,67.1630935668945,68.27218627929689,69.83807373046879,70.6698684692383,73.48577880859379,74.63145446777341,72.68690490722659,73.5760498046875,,,,208
28934,South Asia,SAS,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,44.3474235534668,43.8816146850586,44.759681701660206,45.893272399902294,47.1729545593262,48.795413970947294,50.13191223144529,52.007904052734396,53.5083885192871,52.4943428039551,54.4318618774414,55.8499565124512,57.3446159362793,58.6659622192383,58.7471046447754,,,,208
28936,Sub-Saharan Africa,SSF,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,22.522470474243196,23.3798179626465,24.454124450683604,25.3935031890869,26.6843948364258,27.6514720916748,28.540460586547898,29.5884113311768,31.145471572876,32.3970375061035,33.817306518554695,34.4058418273926,34.9350090026855,34.997673034668004,35.3786125183105,,,,208
29108,East Asia & Pacific,EAS,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.8450700044631959,0.832459986209869,0.8645300269126891,0.873139977455139,0.898909986019135,0.908349990844727,0.9431399703025821,0.981320023536682,0.999029994010925,1.01850998401642,1.0331699848175,1.04435002803802,1.07281005382538,1.09584999084473,1.11843001842499,,,,226
29112,Europe & Central Asia,ECS,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.1533299684524498,1.1703699827194198,1.1991800069808998,1.1958800554275502,1.21627998352051,1.22379994392395,1.22733998298645,1.22730004787445,1.23089003562927,1.22640001773834,1.21718001365662,1.20813000202179,1.1827900409698502,1.1673799753189098,1.15549004077911,,,,226
29125,Latin America & Caribbean,LCN,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.1804399490356399,1.1588499546051,1.18239998817444,1.19381999969482,1.19143998622894,1.2068300247192398,1.22738003730774,1.2579699754715,1.27181005477905,1.28532004356384,1.29422998428345,1.2850199937820401,1.2920600175857502,1.29614996910095,1.29157996177673,,,,226
29131,Middle East & North Africa,MEA,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.864109992980957,0.893909990787506,0.9260500073432919,0.9770799875259399,0.973150014877319,0.99142998456955,1.02166998386383,1.01125001907349,1.08491003513336,1.05701994895935,1.0378600358963002,1.0477499961853,1.06025004386902,1.0249099731445301,1.01735997200012,,,,226
29142,South Asia,SAS,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.638199985027313,0.663100004196167,0.6727700233459469,0.661099970340729,0.65760999917984,0.6991000175476071,0.711860001087189,0.6930800080299381,0.695089995861053,0.702359974384308,0.7277100086212159,0.78004002571106,0.863619983196259,0.9152899980545041,0.9209700226783749,,,,226
29144,Sub-Saharan Africa,SSF,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.689909994602203,0.6832600235939029,0.689540028572083,0.676760017871857,0.688839972019196,0.693690001964569,0.702570021152496,0.708159983158112,0.7013199925422672,0.708209991455078,0.7047100067138671,0.700070023536682,0.72027999162674,0.729030013084412,0.729600012302399,,,,226
29334,East Asia & Pacific,EAS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,14.1602001190186,15.4730796813965,17.5925693511963,19.383129119873,21.1214504241943,22.1732997894287,23.304510116577102,24.2287998199463,24.9694995880127,26.641019821167003,28.247510910034197,29.6816806793213,32.2239799499512,34.890060424804695,41.426239013671896,,,,226
29338,Europe & Central Asia,ECS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,48.3281593322754,51.4740180969238,54.8203315734863,57.5326805114746,59.3663101196289,61.442691802978494,63.0884895324707,64.091178894043,65.02084350585939,66.1459121704102,67.5880966186523,68.5754928588867,68.80703735351561,69.55551147460939,69.8712997436523,,,,226
29351,Latin America & Caribbean,LCN,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,24.529249191284197,26.078180313110398,28.2994709014893,30.2921199798584,31.694820404052702,33.6236991882324,36.4476890563965,39.400260925293004,43.057579040527294,44.5090408325195,45.7872505187988,48.1684989929199,49.3953704833984,50.32868957519529,50.422908782959006,,,,226
29357,Middle East & North Africa,MEA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,18.891859054565398,19.8563003540039,20.5936908721924,21.3667602539063,22.539939880371104,23.8231906890869,25.016000747680696,26.497339248657198,29.4622097015381,29.716190338134798,31.419500350952102,32.3656692504883,35.159469604492195,36.2126007080078,38.2514305114746,,,,226
29368,South Asia,SAS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,6.3512601852417,6.704899787902829,7.04725980758667,7.2468400001525906,7.43396997451782,7.76406002044678,8.43840980529785,9.4356803894043,10.7142200469971,11.667360305786099,13.2841196060181,17.230640411377,19.478069305419897,19.870719909668,19.947320938110398,,,,226
29370,Sub-Saharan Africa,SSF,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,3.5982298851013197,3.8770699501037598,4.18210983276367,4.43689012527466,4.68745994567871,4.9686398506164595,5.20677995681763,5.42374992370605,5.7146201133728,6.126699924468991,6.49318981170654,6.625170230865481,6.95205020904541,7.18976020812988,7.242760181426999,,,,226
