,Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,number of countries
29674,India,IND,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,11.44225025177,11.5010204315186,11.9846096038818,12.6463203430176,13.0639896392822,12.509429931640598,13.3429203033447,15.4454002380371,,18.7719192504883,20.6138305664063,25.493539810180696,,24.640060424804698,25.7431793212891,27.004020690918,,,226
29736,Russian Federation,RUS,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,53.60993957519529,57.0104103088379,61.4647102355957,59.7870407104492,61.348838806152294,61.660438537597706,62.872898101806605,63.6621208190918,64.3300933837891,,65.65554809570311,67.11721038818361,69.8121490478516,71.5076522827148,72.8902893066406,,,226
29771,United Kingdom,GBR,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,53.622249603271506,53.5448417663574,55.463409423828104,54.0151596069336,50.1583786010742,49.5321388244629,49.3460884094238,49.0831298828125,47.645168304443395,49.0576400756836,50.387081146240206,50.6899185180664,51.04325866699221,49.26396179199221,49.044979095459006,,,,226
29772,United States,USA,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,58.4711418151855,59.0725784301758,67.42196655273439,68.60858154296879,68.0328369140625,68.2076873779297,67.8410186767578,68.7541580200195,70.739631652832,73.8131408691406,78.638313293457,80.5590362548828,79.1928329467773,74.8422393798828,73.46839904785159,72.8282699584961,,,226
29789,Euro area,EMU,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,48.875461578369105,48.9287109375,48.87638854980471,48.8895988464355,48.7986907958984,48.750659942627,48.6974983215332,48.698848724365206,48.66162109375,48.4456901550293,48.390838623046896,48.3210983276367,48.2799491882324,48.498538970947294,48.4891204833984,,,,244
29836,Australia,AUS,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,48.8902397155762,48.390308380127,48.009838104248,48.1031684875488,47.755889892578104,47.5918083190918,48.0620002746582,48.1938896179199,48.0308609008789,47.605960845947294,47.3665885925293,47.372989654540994,47.4069595336914,46.9322700500488,47.0008201599121,,,,244
29851,Brazil,BRA,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,51.557899475097706,51.747379302978494,51.5375099182129,51.622730255127,,51.7353096008301,51.7060203552246,51.618968963623,51.4983787536621,51.3676605224609,51.1544189453125,50.73075866699221,50.509578704834006,50.249870300293,,,244
29860,Canada,CAN,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,49.127780914306605,,,,,48.092491149902294,48.169219970703104,48.189151763915994,48.1966400146484,48.2260589599609,48.227169036865206,48.3001899719238,48.692531585693395,48.733001708984396,,,,,244
29865,China,CHN,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,46.755588531494105,,46.845211029052706,,,47.6675910949707,47.695438385009794,47.8300285339355,47.971530914306605,47.096858978271506,47.1149406433105,47.187141418457,47.3384017944336,47.3524589538574,47.340641021728494,,,244
29906,India,IND,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,39.5788116455078,39.787540435791,40.6543006896973,42.560150146484396,42.5834503173828,43.0182113647461,43.3039398193359,43.97257995605471,44.57865905761721,45.4948310852051,45.6213188171387,45.9816207885742,46.1481513977051,47.5730209350586,47.6456184387207,47.599849700927706,,,244
29974,Russian Federation,RUS,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,48.9170799255371,48.794040679931605,48.6507797241211,48.4877586364746,48.3751106262207,48.199771881103494,48.3430099487305,,48.2894096374512,48.2858200073242,48.3639602661133,48.238189697265604,48.2372512817383,,,244
30017,United Kingdom,GBR,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,49.176570892334006,49.0689010620117,49.146240234375,49.5666313171387,49.3689308166504,49.3477096557617,49.3264083862305,49.2037582397461,49.1949882507324,49.0984306335449,48.91181945800779,49.0030288696289,48.8358001708984,49.920589447021506,49.8045806884766,,,,244
30018,United States,USA,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,48.997440338134794,49.034481048584006,48.4569702148438,48.7226486206055,49.1843490600586,49.151859283447294,48.572139739990206,48.9053611755371,48.6280288696289,49.087860107421896,49.0073318481445,48.8583488464355,48.9124984741211,48.87004089355471,49.1449394226074,,,,244
30033,Euro area,EMU,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,57.2421989440918,58.5816993713379,58.50321960449221,59.0672607421875,59.7054100036621,59.878791809082,60.2772903442383,60.73493957519529,60.7630081176758,61.564640045165994,61.479068756103494,61.8051681518555,62.0638313293457,62.3997001647949,62.664890289306605,,,,225
30092,Brazil,BRA,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,,,79.4562072753906,81.81163024902341,80.0295333862305,81.1359329223633,,69.1034774780273,68.23361968994139,68.0420684814453,67.07277679443361,66.29653167724611,65.7175369262695,65.5873870849609,65.1571426391602,,,,225
30105,China,CHN,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,40.73460006713871,42.6430511474609,42.6213607788086,43.3655014038086,,,44.990161895752,45.083370208740206,,47.432731628418,48.368980407714794,48.9782600402832,49.6193695068359,50.2846183776855,51.0346794128418,51.905799865722706,,,225
30143,India,IND,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,34.264640808105504,34.276931762695305,34.1702499389648,34.6285018920898,33.921169281005895,,,,,38.980808258056605,40.043731689453104,41.0727310180664,,45.1456413269043,43.2132797241211,43.1528396606445,,,225
30206,Russian Federation,RUS,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,,,,,,,80.46534729003909,81.004150390625,81.0825729370117,81.2669372558594,,,82.078483581543,,,,,,225
30245,United Kingdom,GBR,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,58.7454490661621,59.20024108886721,59.1597709655762,59.468441009521506,60.17919921875,60.817169189453104,60.909969329834006,61.720008850097706,62.2366409301758,,,,,62.110988616943395,61.3960494995117,62.8495292663574,,,225
30246,United States,USA,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,55.5964508056641,55.617488861084006,60.4793586730957,60.5102310180664,62.5870018005371,62.548858642578104,62.493381500244105,62.4439697265625,60.35639953613279,61.281410217285206,61.3337287902832,61.1472511291504,62.0022506713867,62.0369682312012,62.0292091369629,,,,225
30258,Euro area,EMU,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,12.95388416081058,12.968375669210687,12.607550972931927,12.536174054724293,12.676991459750335,12.556536856436475,12.439624917009747,12.2067058915289,11.890306939843526,11.624130676676055,11.649409426260009,11.454975305743716,11.454026762720847,11.410366840224032,11.440236938132873,11.326458353830507,11.25438699468484,11.145056927714007,232
30303,Australia,AUS,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,14.6000003814697,14.6999998092651,14.8000001907349,14.3999996185303,14.1000003814697,14.3999996185303,13.6000003814697,13.3000001907349,13.3999996185303,13.1000003814697,13.3000001907349,13.0,12.6999998092651,12.3000001907349,12.6000003814697,12.6000003814697,12.6999998092651,12.6999998092651,232
30318,Brazil,BRA,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,35.2999992370605,35.0999984741211,35.5999984741211,35.2000007629395,34.5,30.100000381469698,29.0,28.2000007629395,27.2999992370605,26.600000381469698,24.2000007629395,23.899999618530302,24.600000381469698,24.7000007629395,24.2999992370605,25.2000007629395,25.5,25.7000007629395,232
30326,Canada,CAN,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,12.3999996185303,11.1999998092651,11.5,11.3999996185303,11.3000001907349,11.5,11.3999996185303,11.5,11.3999996185303,11.8999996185303,11.6000003814697,11.5,11.5,11.8000001907349,11.6999998092651,12.0,11.8000001907349,11.8000001907349,232
30331,China,CHN,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,56.4000015258789,55.5,54.4000015258789,52.5999984741211,50.5,49.2000007629395,47.7999992370605,46.4000015258789,44.5,43.5,42.7000007629395,41.7000007629395,40.7000007629395,39.9000015258789,39.2000007629395,38.5,37.7999992370605,36.7999992370605,232
30372,India,IND,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,90.8000030517578,92.3000030517578,92.0,92.0,90.9000015258789,90.0,87.9000015258789,86.8000030517578,86.0,86.3000030517578,85.5,83.8000030517578,83.8000030517578,84.0999984741211,84.1999969482422,84.0999984741211,83.5,82.5999984741211,232
30434,Russian Federation,RUS,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,8.699999809265138,7.300000190734861,7.099999904632571,6.400000095367429,6.699999809265139,7.099999904632571,6.699999809265139,6.599999904632571,6.599999904632571,6.599999904632571,6.0,6.199999809265139,6.0,6.400000095367429,6.300000190734861,6.300000190734861,6.599999904632571,6.699999809265139,232
30471,United Kingdom,GBR,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,7.900000095367429,7.5,7.5,7.900000095367429,7.900000095367429,7.800000190734861,8.199999809265138,8.300000190734862,8.199999809265138,8.60000038146973,9.10000038146973,9.30000019073486,9.69999980926514,9.89999961853027,10.5,10.3999996185303,10.8999996185303,10.8999996185303,232
30472,United States,USA,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,8.5,8.300000190734862,8.300000190734862,8.300000190734862,8.300000190734862,8.0,8.0,7.800000190734861,7.5,7.699999809265139,7.800000190734861,7.599999904632571,7.800000190734861,7.699999809265139,7.5,7.400000095367429,7.300000190734861,7.300000190734861,232
30490,Euro area,EMU,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,19.733544551699094,19.563162412753265,19.492532466906336,19.751492209676773,20.00280679800928,19.786644068093867,19.74630128402099,19.58880419339295,19.228824956231342,19.476355557120733,19.705225185051585,19.597180337608822,19.644734627672587,19.59284646282396,19.400358599476707,19.097781883462968,18.755404239989343,18.64367872279768,232
30535,Australia,AUS,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,24.2999992370605,24.600000381469698,24.7999992370605,24.2999992370605,24.2000007629395,24.0,23.399999618530302,22.5,22.2000007629395,22.600000381469698,22.600000381469698,21.7999992370605,21.0,20.7999992370605,21.0,20.8999996185303,20.8999996185303,20.8999996185303,232
30550,Brazil,BRA,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,40.0,39.9000015258789,39.7000007629395,39.9000015258789,39.0999984741211,37.0999984741211,36.2999992370605,35.0999984741211,33.7999992370605,33.7000007629395,32.9000015258789,32.7999992370605,33.7999992370605,34.2000007629395,34.2999992370605,36.0,36.5,36.7999992370605,232
30558,Canada,CAN,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,19.3999996185303,18.7999992370605,18.3999996185303,18.8999996185303,19.1000003814697,19.2999992370605,18.7000007629395,19.2000007629395,19.2999992370605,20.0,19.7000007629395,19.1000003814697,18.8999996185303,18.7999992370605,18.6000003814697,18.5,18.6000003814697,18.6000003814697,232
30563,China,CHN,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,51.7000007629395,51.0,50.0,47.9000015258789,45.7999992370605,44.2000007629395,42.9000015258789,41.7999992370605,39.7999992370605,39.2000007629395,38.5,37.5999984741211,37.0,36.5999984741211,36.2000007629395,35.9000015258789,35.5,35.0,232
30604,India,IND,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,81.5999984741211,85.5999984741211,85.0,85.0999984741211,83.1999969482422,81.9000015258789,83.4000015258789,82.0999984741211,80.9000015258789,81.5,80.5999984741211,78.5999984741211,78.5999984741211,79.0999984741211,79.1999969482422,79.0999984741211,78.4000015258789,77.5999984741211,232
30666,Russian Federation,RUS,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,8.89999961853027,7.599999904632571,7.5,7.5,7.800000190734861,8.0,7.900000095367429,7.800000190734861,7.800000190734861,8.0,7.599999904632571,7.900000095367429,7.699999809265139,8.10000038146973,8.10000038146973,8.10000038146973,8.300000190734862,8.5,232
30703,United Kingdom,GBR,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,16.1000003814697,16.2999992370605,16.5,17.1000003814697,17.6000003814697,17.5,17.7000007629395,17.7999992370605,17.7999992370605,18.1000003814697,18.3999996185303,18.6000003814697,19.1000003814697,18.8999996185303,19.5,19.1000003814697,19.5,19.3999996185303,232
30704,United States,USA,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,13.6999998092651,13.6000003814697,13.5,13.8000001907349,13.8000001907349,13.6000003814697,13.3999996185303,13.1000003814697,12.8999996185303,13.1000003814697,13.1999998092651,12.8000001907349,12.6000003814697,12.3000001907349,12.1000003814697,12.1999998092651,12.1000003814697,12.1000003814697,232
30722,Euro area,EMU,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,,,1.058022415027743,,,,,1.0577889826907294,1.057784507707459,1.0576933683158876,1.0575722975679311,1.0575088339981311,1.0574131401096312,1.057362799184569,1.0573000505869008,1.0573323523914384,,,240
30769,Australia,AUS,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,,,1.055,,,,,1.056,1.056,1.056,1.057,1.057,1.057,1.057,1.056,1.056,,,240
30784,Brazil,BRA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,,,1.05,,,,,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,,,240
30792,Canada,CAN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,,,1.054,,,,,1.053,1.054,1.054,1.055,1.055,1.056,1.056,1.056,1.056,,,240
30797,China,CHN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,,,1.16,,,,,1.17,1.168,1.166,1.1640000000000001,1.162,1.16,1.158,1.156,1.1540000000000001,,,240
30840,India,IND,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,,,1.107,,,,,1.109,1.109,1.109,1.109,1.109,1.109,1.1079999999999999,1.1079999999999999,1.107,,,240
30904,Russian Federation,RUS,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,,,1.062,,,,,1.058,1.058,1.058,1.058,1.058,1.058,1.057,1.056,1.056,,,240
30943,United Kingdom,GBR,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,,,1.051,,,,,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,,,240
30944,United States,USA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,,,1.048,,,,,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,,,240
30959,Euro area,EMU,Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment),SL.EMP.INSV.FE.ZS,44.198950004054325,44.524874087280494,44.93648767447381,45.554246250263716,45.73395047277372,46.03737032399786,46.29299504072914,46.560596452965406,46.34532706464966,47.77538535476046,47.45632557255794,47.39323158372256,47.92169458051578,47.99708695205778,,,,,201
30988,Australia,AUS,Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment),SL.EMP.INSV.FE.ZS,46.3,46.9,46.7,47.0,46.7,47.0,47.1,47.0,47.1,47.5,47.2,47.2,47.2,47.3,,,,,201
31004,Brazil,BRA,Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment),SL.EMP.INSV.FE.ZS,,,46.1,46.6,46.8,46.7,47.0,46.8,,47.2,,47.1,47.2,47.4,,,,,201
31012,Canada,CAN,Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment),SL.EMP.INSV.FE.ZS,48.4,48.8,48.9,49.2,49.4,49.1,49.2,49.6,49.7,50.4,50.2,49.8,49.8,49.7,,,,,201
31052,India,IND,Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment),SL.EMP.INSV.FE.ZS,16.6,16.8,17.3,17.6,17.9,18.1,,,,19.1,19.3,,,,,,,,201
31112,Russian Federation,RUS,Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment),SL.EMP.INSV.FE.ZS,50.4,50.4,50.6,51.0,50.9,50.9,51.2,51.0,50.6,50.9,50.7,50.7,50.6,50.3,,,,,201
31145,United Kingdom,GBR,Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment),SL.EMP.INSV.FE.ZS,48.2,48.5,48.8,48.6,48.9,48.9,49.0,48.8,48.9,49.4,49.3,49.2,49.2,49.2,,,,,201
31146,United States,USA,Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment),SL.EMP.INSV.FE.ZS,47.4,47.4,47.5,47.7,47.5,47.3,47.3,47.4,47.7,48.3,48.3,47.8,47.8,47.7,,,,,201
31163,Euro area,EMU,"Start-up procedures to register a business, female (number)",IC.REG.PROC.FE,,,,8.25,7.8125,7.8125,7.352941176470589,7.1764705882352935,6.5,6.4444444444444455,6.333333333333332,6.2631578947368425,6.315789473684211,5.894736842105262,5.578947368421051,5.421052631578949,5.2631578947368425,5.157894736842105,235
31209,Australia,AUS,"Start-up procedures to register a business, female (number)",IC.REG.PROC.FE,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,235
31224,Brazil,BRA,"Start-up procedures to register a business, female (number)",IC.REG.PROC.FE,,,,,,,,,,,,,,12.2,11.6,11.0,11.0,11.0,235
31232,Canada,CAN,"Start-up procedures to register a business, female (number)",IC.REG.PROC.FE,,,,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,235
31236,China,CHN,"Start-up procedures to register a business, female (number)",IC.REG.PROC.FE,,,,,,,,,,,,,,11.0,9.0,9.0,7.0,7.0,235
31276,India,IND,"Start-up procedures to register a business, female (number)",IC.REG.PROC.FE,,,,,,,,,,,,,,13.5,13.9,12.9,12.9,11.5,235
31340,Russian Federation,RUS,"Start-up procedures to register a business, female (number)",IC.REG.PROC.FE,,,,,,,,,,,,,,6.4,4.7,4.7,4.0,4.0,235
31380,United Kingdom,GBR,"Start-up procedures to register a business, female (number)",IC.REG.PROC.FE,,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,235
31381,United States,USA,"Start-up procedures to register a business, female (number)",IC.REG.PROC.FE,,,,,,,,,,,,,,6.0,6.0,6.0,6.0,6.0,235
31398,Euro area,EMU,"Start-up procedures to register a business, male (number)",IC.REG.PROC.MA,,,,8.25,7.8125,7.8125,7.352941176470589,7.1764705882352935,6.5,6.4444444444444455,6.333333333333332,6.2631578947368425,6.315789473684211,5.894736842105262,5.578947368421051,5.421052631578949,5.2631578947368425,5.157894736842105,235
31444,Australia,AUS,"Start-up procedures to register a business, male (number)",IC.REG.PROC.MA,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,235
31459,Brazil,BRA,"Start-up procedures to register a business, male (number)",IC.REG.PROC.MA,,,,,,,,,,,,,,12.2,11.6,11.0,11.0,11.0,235
31467,Canada,CAN,"Start-up procedures to register a business, male (number)",IC.REG.PROC.MA,,,,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,235
31471,China,CHN,"Start-up procedures to register a business, male (number)",IC.REG.PROC.MA,,,,,,,,,,,,,,11.0,9.0,9.0,7.0,7.0,235
31511,India,IND,"Start-up procedures to register a business, male (number)",IC.REG.PROC.MA,,,,,,,,,,,,,,13.5,13.9,12.9,12.9,11.5,235
31575,Russian Federation,RUS,"Start-up procedures to register a business, male (number)",IC.REG.PROC.MA,,,,,,,,,,,,,,6.4,4.7,4.7,4.0,4.0,235
31615,United Kingdom,GBR,"Start-up procedures to register a business, male (number)",IC.REG.PROC.MA,,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,235
31616,United States,USA,"Start-up procedures to register a business, male (number)",IC.REG.PROC.MA,,,,,,,,,,,,,,6.0,6.0,6.0,6.0,6.0,235
31633,Euro area,EMU,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,34.8951797485352,36.8575401306152,34.7313003540039,35.287281036377,36.387199401855504,36.76710891723629,37.0537910461426,37.407218933105504,37.471000671386705,37.8103790283203,38.3184204101563,38.673789978027294,39.006198883056605,39.4212684631348,39.6605682373047,,,,213
31679,Australia,AUS,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,,,,,,,,,,,,,,44.012058258056605,,,,,213
31694,Brazil,BRA,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,40.8359413146973,42.1506690979004,52.7683296203613,46.4729690551758,43.840690612793,44.3207588195801,,43.7340507507324,43.7359085083008,44.833438873290994,44.8790283203125,45.055091857910206,45.1763305664063,45.110569000244105,45.411678314209006,,,,213
31703,Canada,CAN,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,41.1516609191895,,,,,,,,,,,,,,,,,,213
31708,China,CHN,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,,45.372989654540994,45.3729095458984,44.39897155761721,43.576419830322294,42.5156707763672,41.6107406616211,42.5077514648438,43.144359588623,44.419891357421896,44.659538269043,45.12577819824221,,,,,,,213
31741,India,IND,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,36.971549987793004,36.9853286743164,36.94704055786129,37.02830123901371,40.000068664550795,,,,,,,,,39.046028137206996,39.0288200378418,38.6143684387207,,,213
31796,Russian Federation,RUS,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,55.7501907348633,55.435188293457,56.0325393676758,54.7795486450195,53.526668548584006,54.0280609130859,56.9038505554199,56.61286926269529,55.0955390930176,55.910560607910206,,,57.106258392334006,58.1561393737793,,,,,213
31830,United Kingdom,GBR,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,33.1390419006348,33.882839202880895,35.0167808532715,36.2282295227051,38.4556884765625,39.937038421630895,40.7930908203125,41.3953704833984,41.685920715331996,42.5733985900879,43.226409912109396,43.509490966796896,43.7521896362305,44.146389007568395,44.339759826660206,44.3972396850586,,,213
31831,United States,USA,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,41.384368896484396,41.3829002380371,42.1016998291016,42.1347503662109,43.4152717590332,43.3561782836914,44.6343307495117,44.6343383789063,45.762180328369105,46.456939697265604,47.1189117431641,47.67607116699221,48.2023315429688,48.591701507568395,49.1062889099121,,,,213
31846,Euro area,EMU,"Time required to start a business, female (days)",IC.REG.DURS.FE,,,,48.78125,40.34375,28.96875,25.176470588235286,21.617647058823533,16.805555555555557,16.083333333333332,14.611111111111109,14.23684210526316,13.68421052631579,12.947368421052632,10.947368421052632,9.973684210526317,9.552631578947368,9.0,235
31892,Australia,AUS,"Time required to start a business, female (days)",IC.REG.DURS.FE,,,,3.0,3.0,3.0,3.0,3.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,235
31907,Brazil,BRA,"Time required to start a business, female (days)",IC.REG.DURS.FE,,,,,,,,,,,,,,86.6,83.6,83.0,79.5,79.5,235
31915,Canada,CAN,"Time required to start a business, female (days)",IC.REG.DURS.FE,,,,3.5,3.5,3.5,3.5,3.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,1.5,1.5,1.5,235
31919,China,CHN,"Time required to start a business, female (days)",IC.REG.DURS.FE,,,,,,,,,,,,,,32.4,29.4,29.4,26.9,22.9,235
31959,India,IND,"Time required to start a business, female (days)",IC.REG.DURS.FE,,,,,,,,,,,,,,32.6,35.0,30.0,28.5,29.8,235
32023,Russian Federation,RUS,"Time required to start a business, female (days)",IC.REG.DURS.FE,,,,,,,,,,,,,,13.2,11.5,10.8,10.1,10.1,235
32063,United Kingdom,GBR,"Time required to start a business, female (days)",IC.REG.DURS.FE,,,,13.0,13.0,12.0,10.5,10.5,10.5,10.5,11.5,11.5,11.5,11.5,6.0,4.5,4.5,4.5,235
32064,United States,USA,"Time required to start a business, female (days)",IC.REG.DURS.FE,,,,,,,,,,,,,,6.2,5.6,5.6,5.6,5.6,235
32081,Euro area,EMU,"Time required to start a business, male (days)",IC.REG.DURS.MA,,,,48.78125,40.34375,28.96875,25.176470588235286,21.617647058823533,16.805555555555557,16.083333333333332,14.611111111111109,14.23684210526316,13.68421052631579,12.947368421052632,10.947368421052632,9.973684210526317,9.552631578947368,9.0,235
32127,Australia,AUS,"Time required to start a business, male (days)",IC.REG.DURS.MA,,,,3.0,3.0,3.0,3.0,3.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,235
32142,Brazil,BRA,"Time required to start a business, male (days)",IC.REG.DURS.MA,,,,,,,,,,,,,,86.6,83.6,83.0,79.5,79.5,235
32150,Canada,CAN,"Time required to start a business, male (days)",IC.REG.DURS.MA,,,,3.5,3.5,3.5,3.5,3.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,1.5,1.5,1.5,235
32154,China,CHN,"Time required to start a business, male (days)",IC.REG.DURS.MA,,,,,,,,,,,,,,32.4,29.4,29.4,26.9,22.9,235
32194,India,IND,"Time required to start a business, male (days)",IC.REG.DURS.MA,,,,,,,,,,,,,,32.6,35.0,30.0,28.5,29.8,235
32258,Russian Federation,RUS,"Time required to start a business, male (days)",IC.REG.DURS.MA,,,,,,,,,,,,,,13.2,11.5,10.8,10.1,10.1,235
32298,United Kingdom,GBR,"Time required to start a business, male (days)",IC.REG.DURS.MA,,,,13.0,13.0,12.0,10.5,10.5,10.5,10.5,11.5,11.5,11.5,11.5,6.0,4.5,4.5,4.5,235
32299,United States,USA,"Time required to start a business, male (days)",IC.REG.DURS.MA,,,,,,,,,,,,,,6.2,5.6,5.6,5.6,5.6,235
32316,Euro area,EMU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,11.564326072532866,10.024045813336494,10.094841962518146,10.230089262364377,10.4938256824373,10.120773361518019,9.444483111530689,8.440579103768787,8.260847099484332,9.692914386514397,10.270541059289997,10.438872437198896,11.542231273136878,12.13241765440221,11.734813015572767,11.011256090491885,10.322667565743293,9.853107600477957,232
32361,Australia,AUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.099999904632571,6.400000095367429,6.199999809265139,6.0,5.5,5.199999809265139,4.90000009536743,4.800000190734861,4.59999990463257,5.400000095367429,5.400000095367429,5.300000190734861,5.300000190734861,5.599999904632571,6.199999809265139,6.099999904632571,5.800000190734861,5.800000190734861,232
32376,Brazil,BRA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,16.7000007629395,15.1000003814697,15.8000001907349,16.7000007629395,15.8000001907349,14.3999996185303,14.1000003814697,13.3999996185303,11.8999996185303,11.8999996185303,10.6999998092651,9.5,8.80000019073486,8.5,8.0,10.1000003814697,13.3999996185303,15.3999996185303,232
32384,Canada,CAN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.699999809265139,6.800000190734861,7.199999809265139,7.199999809265139,6.900000095367429,6.5,6.099999904632571,5.599999904632571,5.599999904632571,7.0,7.300000190734861,7.0,6.800000190734861,6.599999904632571,6.400000095367429,6.300000190734861,6.199999809265139,5.900000095367429,232
